#,Date-Time (MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File,EOF,"Temp, (*F)"
,4/10/2022 0:35,8.361111111, , ,,47.05
,4/10/2022 0:38,8.105555556, , ,,46.59
,4/10/2022 0:41,8.15, , ,,46.67
,4/10/2022 0:44,8.405555556, , ,,47.13
,4/10/2022 0:47,8.622222222, , ,,47.52
,4/10/2022 0:50,8.705555556, , ,,47.67
,4/10/2022 0:53,8.75, , ,,47.75
,4/10/2022 0:56,8.622222222, , ,,47.52
,4/10/2022 0:59,8.488888889, , ,,47.28
,4/10/2022 1:02,8.488888889, , ,,47.28
,4/10/2022 1:05,8.405555556, , ,,47.13
,4/10/2022 1:08,8.15, , ,,46.67
,4/10/2022 1:11,8.15, , ,,46.67
,4/10/2022 1:14,7.933333333, , ,,46.28
,4/10/2022 1:17,7.933333333, , ,,46.28
,4/10/2022 1:20,8.233333333, , ,,46.82
,4/10/2022 1:23,8.361111111, , ,,47.05
,4/10/2022 1:26,8.105555556, , ,,46.59
,4/10/2022 1:29,8.022222222, , ,,46.44
,4/10/2022 1:32,7.805555556, , ,,46.05
,4/10/2022 1:35,7.761111111, , ,,45.97
,4/10/2022 1:38,7.633333333, , ,,45.74
,4/10/2022 1:41,7.461111111, , ,,45.43
,4/10/2022 1:44,7.333333333, , ,,45.2
,4/10/2022 1:47,7.333333333, , ,,45.2
,4/10/2022 1:50,7.205555556, , ,,44.97
,4/10/2022 1:53,7.333333333, , ,,45.2
,4/10/2022 1:56,7.377777778, , ,,45.28
,4/10/2022 1:59,7.333333333, , ,,45.2
,4/10/2022 2:02,7.205555556, , ,,44.97
,4/10/2022 2:05,7.205555556, , ,,44.97
,4/10/2022 2:08,6.944444444, , ,,44.5
,4/10/2022 2:11,6.688888889, , ,,44.04
,4/10/2022 2:14,6.477777778, , ,,43.66
,4/10/2022 2:17,6.388888889, , ,,43.5
,4/10/2022 2:20,6.433333333, , ,,43.58
,4/10/2022 2:23,6.733333333, , ,,44.12
,4/10/2022 2:26,6.944444444, , ,,44.5
,4/10/2022 2:29,6.861111111, , ,,44.35
,4/10/2022 2:32,6.944444444, , ,,44.5
,4/10/2022 2:35,6.433333333, , ,,43.58
,4/10/2022 2:38,5.533333333, , ,,41.96
,4/10/2022 2:41,5.016666667, , ,,41.03
,4/10/2022 2:44,4.8, , ,,40.64
,4/10/2022 2:47,4.372222222, , ,,39.87
,4/10/2022 2:50,4.027777778, , ,,39.25
,4/10/2022 2:53,3.3, , ,,37.94
,4/10/2022 2:56,3.772222222, , ,,38.79
,4/10/2022 2:59,3.855555556, , ,,38.94
,4/10/2022 3:02,3.6, , ,,38.48
,4/10/2022 3:05,3.255555556, , ,,37.86
,4/10/2022 3:08,2.827777778, , ,,37.09
,4/10/2022 3:11,2.4, , ,,36.32
,4/10/2022 3:14,2.4, , ,,36.32
,4/10/2022 3:17,2.872222222, , ,,37.17
,4/10/2022 3:20,3.344444444, , ,,38.02
,4/10/2022 3:23,3.472222222, , ,,38.25
,4/10/2022 3:26,3.044444444, , ,,37.48
,4/10/2022 3:29,2.955555556, , ,,37.32
,4/10/2022 3:32,2.572222222, , ,,36.63
,4/10/2022 3:35,2.355555556, , ,,36.24
,4/10/2022 3:38,2.272222222, , ,,36.09
,4/10/2022 3:41,2.483333333, , ,,36.47
,4/10/2022 3:44,2.444444444, , ,,36.4
,4/10/2022 3:47,2.311111111, , ,,36.16
,4/10/2022 3:50,2.955555556, , ,,37.32
,4/10/2022 3:53,3.216666667, , ,,37.79
,4/10/2022 3:56,3.555555556, , ,,38.4
,4/10/2022 3:59,3.772222222, , ,,38.79
,4/10/2022 4:02,3.772222222, , ,,38.79
,4/10/2022 4:05,3.688888889, , ,,38.64
,4/10/2022 4:08,3.516666667, , ,,38.33
,4/10/2022 4:11,3.816666667, , ,,38.87
,4/10/2022 4:14,3.772222222, , ,,38.79
,4/10/2022 4:17,3.472222222, , ,,38.25
,4/10/2022 4:20,3.388888889, , ,,38.1
,4/10/2022 4:23,3.127777778, , ,,37.63
,4/10/2022 4:26,3.083333333, , ,,37.55
,4/10/2022 4:29,3.127777778, , ,,37.63
,4/10/2022 4:32,3.172222222, , ,,37.71
,4/10/2022 4:35,3.216666667, , ,,37.79
,4/10/2022 4:38,3, , ,,37.4
,4/10/2022 4:41,3.172222222, , ,,37.71
,4/10/2022 4:44,3.044444444, , ,,37.48
,4/10/2022 4:47,3.172222222, , ,,37.71
,4/10/2022 4:50,2.827777778, , ,,37.09
,4/10/2022 4:53,2.7, , ,,36.86
,4/10/2022 4:56,2.4, , ,,36.32
,4/10/2022 4:59,2.227777778, , ,,36.01
,4/10/2022 5:02,2.227777778, , ,,36.01
,4/10/2022 5:05,1.927777778, , ,,35.47
,4/10/2022 5:08,1.927777778, , ,,35.47
,4/10/2022 5:11,2.183333333, , ,,35.93
,4/10/2022 5:14,1.927777778, , ,,35.47
,4/10/2022 5:17,2.055555556, , ,,35.7
,4/10/2022 5:20,2.4, , ,,36.32
,4/10/2022 5:23,2.272222222, , ,,36.09
,4/10/2022 5:26,2.1, , ,,35.78
,4/10/2022 5:29,2.183333333, , ,,35.93
,4/10/2022 5:32,2.272222222, , ,,36.09
,4/10/2022 5:35,2.272222222, , ,,36.09
,4/10/2022 5:38,1.972222222, , ,,35.55
,4/10/2022 5:41,1.972222222, , ,,35.55
,4/10/2022 5:44,1.883333333, , ,,35.39
,4/10/2022 5:47,1.883333333, , ,,35.39
,4/10/2022 5:50,1.927777778, , ,,35.47
,4/10/2022 5:53,1.844444444, , ,,35.32
,4/10/2022 5:56,1.627777778, , ,,34.93
,4/10/2022 5:59,1.755555556, , ,,35.16
,4/10/2022 6:02,1.327777778, , ,,34.39
,4/10/2022 6:05,1.411111111, , ,,34.54
,4/10/2022 6:08,1.844444444, , ,,35.32
,4/10/2022 6:11,1.5, , ,,34.7
,4/10/2022 6:14,1.455555556, , ,,34.62
,4/10/2022 6:17,1.538888889, , ,,34.77
,4/10/2022 6:20,1.627777778, , ,,34.93
,4/10/2022 6:23,1.2, , ,,34.16
,4/10/2022 6:26,0.983333333, , ,,33.77
